Poblacion ORIGEN,Poblacion DESTINO,MODO_INFORME,MOTIVO_informe,Grupo edad,Actividad economica,Desplazamientos,Lat_origen,Long_origen,Lat_destino,Long_destino
Villabona,Donostia/San Sebastián,"Coche, conductor/a",Gestiones personales,20-44,"Personas jubiladas, pensionistas y otros tipos de inactividad",158,43.1863841159828,-2.0308643183,43.2918111063554,-1.9885133578
Villabona,Donostia/San Sebastián,"Coche, conductor/a",Medico / Hospital,45-64,Personas ocupadas,107,43.1863841159828,-2.0308643183,43.2918111063554,-1.9885133578
Villabona,Donostia/San Sebastián,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,294,43.1863841159828,-2.0308643183,43.2918111063554,-1.9885133578
Villabona,Donostia/San Sebastián,"Coche, pasajero/a",Acompanamiento,45-64,Personas ocupadas,106,43.1863841159828,-2.0308643183,43.2918111063554,-1.9885133578
Villabona,Donostia/San Sebastián,"Coche, pasajero/a",Trabajo habitual,45-64,Personas ocupadas,80,43.1863841159828,-2.0308643183,43.2918111063554,-1.9885133578
Villabona,Donostia/San Sebastián,Tren Renfe cercanias,Trabajo habitual,45-64,Personas ocupadas,175,43.1863841159828,-2.0308643183,43.2918111063554,-1.9885133578
Villabona,Errenteria,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,652,43.1863841159828,-2.0308643183,43.2553049551337,-1.8928623455
Villabona,Hernani,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,95,43.1863841159828,-2.0308643183,43.2387833429893,-1.9442591545
Villabona,Hernani,"Coche, pasajero/a",Trabajo habitual,45-64,Personas ocupadas,160,43.1863841159828,-2.0308643183,43.2387833429893,-1.9442591545
Villabona,Orio,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,342,43.1863841159828,-2.0308643183,43.2774552762092,-2.1270561218
Villabona,Tolosa,Autobus interurbano,Centro estudios,7-19,Estudiantes,49,43.1863841159828,-2.0308643183,43.1077539093613,-2.0800512827
Villabona,Tolosa,"Coche, conductor/a",Otra vivienda,20-44,Personas ocupadas,134,43.1863841159828,-2.0308643183,43.1077539093613,-2.0800512827
Villabona,Tolosa,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,382,43.1863841159828,-2.0308643183,43.1077539093613,-2.0800512827
Villabona,Tolosa,Taxi,Medico / Hospital,45-64,Personas ocupadas,116,43.1863841159828,-2.0308643183,43.1077539093613,-2.0800512827
Zarautz,Andoain,"Coche, conductor/a",Compras domestico-familiares,65 y mas,"Personas jubiladas, pensionistas y otros tipos de inactividad",238,43.280963309723,-2.16722426204,43.2194140168093,-2.0209083686
Zarautz,Andoain,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,239,43.280963309723,-2.16722426204,43.2194140168093,-2.0209083686
Zarautz,Andoain,"Coche, pasajero/a",Compras domestico-familiares,65 y mas,"Personas jubiladas, pensionistas y otros tipos de inactividad",243,43.280963309723,-2.16722426204,43.2194140168093,-2.0209083686
Zarautz,Arrasate/Mondragón,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,643,43.280963309723,-2.16722426204,43.0745226631642,-2.4841486565
Zarautz,Azkoitia,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,193,43.280963309723,-2.16722426204,43.1706487685027,-2.3309631204
Zarautz,Azkoitia,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,94,43.280963309723,-2.16722426204,43.1706487685027,-2.3309631204
Zarautz,Azpeitia,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,166,43.280963309723,-2.16722426204,43.1624073640789,-2.2517858723
Zarautz,Bergara,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,286,43.280963309723,-2.16722426204,43.1220053801849,-2.4148383635
Zarautz,Donostia/San Sebastián,Autobus interurbano,Centro estudios,20-44,Estudiantes,506,43.280963309723,-2.16722426204,43.2918111063554,-1.9885133578
Zarautz,Donostia/San Sebastián,Autobus interurbano,Centro estudios,20-44,Personas paradas,253,43.280963309723,-2.16722426204,43.2918111063554,-1.9885133578
Zarautz,Donostia/San Sebastián,Autobus interurbano,Trabajo habitual,20-44,Personas ocupadas,506,43.280963309723,-2.16722426204,43.2918111063554,-1.9885133578
Zarautz,Donostia/San Sebastián,"Coche, conductor/a",Asuntos trabajo,45-64,Personas ocupadas,150,43.280963309723,-2.16722426204,43.2918111063554,-1.9885133578
Zarautz,Donostia/San Sebastián,"Coche, conductor/a",Medico / Hospital,20-44,Personas ocupadas,251,43.280963309723,-2.16722426204,43.2918111063554,-1.9885133578
Zarautz,Donostia/San Sebastián,"Coche, conductor/a",Medico / Hospital,45-64,Personas ocupadas,167,43.280963309723,-2.16722426204,43.2918111063554,-1.9885133578
Zarautz,Donostia/San Sebastián,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,439,43.280963309723,-2.16722426204,43.2918111063554,-1.9885133578
Zarautz,Donostia/San Sebastián,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,973,43.280963309723,-2.16722426204,43.2918111063554,-1.9885133578
Zarautz,Donostia/San Sebastián,"Coche, conductor/a",Trabajo habitual,65 y mas,Personas ocupadas,154,43.280963309723,-2.16722426204,43.2918111063554,-1.9885133578
Zarautz,Donostia/San Sebastián,"Coche, pasajero/a","Ocio, cultura, deporte",20-44,Personas paradas,196,43.280963309723,-2.16722426204,43.2918111063554,-1.9885133578
Zarautz,Donostia/San Sebastián,Multimodal,Trabajo habitual,45-64,Personas ocupadas,253,43.280963309723,-2.16722426204,43.2918111063554,-1.9885133578
Zarautz,Donostia/San Sebastián,Tren EuskoTren,Centro estudios,7-19,Estudiantes,197,43.280963309723,-2.16722426204,43.2918111063554,-1.9885133578
Zarautz,Donostia/San Sebastián,Tren EuskoTren,Trabajo habitual,20-44,Personas ocupadas,197,43.280963309723,-2.16722426204,43.2918111063554,-1.9885133578
Zarautz,Eibar,"Coche, conductor/a",Asuntos trabajo,45-64,Personas ocupadas,415,43.280963309723,-2.16722426204,43.1997782323138,-2.4616488769
Zarautz,Eibar,"Coche, pasajero/a",Trabajo habitual,20-44,Personas ocupadas,329,43.280963309723,-2.16722426204,43.1997782323138,-2.4616488769
Zarautz,Errenteria,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,536,43.280963309723,-2.16722426204,43.2553049551337,-1.8928623455
Zarautz,Errenteria,Multimodal,"Ocio, cultura, deporte",7-19,Estudiantes,220,43.280963309723,-2.16722426204,43.2553049551337,-1.8928623455
Zarautz,Hernani,"Coche, pasajero/a",Asuntos trabajo,45-64,Personas ocupadas,496,43.280963309723,-2.16722426204,43.2387833429893,-1.9442591545
Zarautz,Irun,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,933,43.280963309723,-2.16722426204,43.318640571622,-1.77372589148
Zarautz,Irun,Tren EuskoTren,Trabajo habitual,45-64,Personas ocupadas,265,43.280963309723,-2.16722426204,43.318640571622,-1.77372589148
Zarautz,Orio,Autobus discrecional,Centro estudios,7-19,Estudiantes,116,43.280963309723,-2.16722426204,43.2774552762092,-2.1270561218
Zarautz,Orio,"Coche, conductor/a",Asuntos trabajo,45-64,Personas ocupadas,166,43.280963309723,-2.16722426204,43.2774552762092,-2.1270561218
Zarautz,Orio,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,193,43.280963309723,-2.16722426204,43.2774552762092,-2.1270561218
Zarautz,Orio,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,192,43.280963309723,-2.16722426204,43.2774552762092,-2.1270561218
Zarautz,Orio,"Coche, pasajero/a",Trabajo habitual,45-64,Personas ocupadas,166,43.280963309723,-2.16722426204,43.2774552762092,-2.1270561218
Zarautz,Orio,Moto,Gestiones personales,45-64,Personas ocupadas,117,43.280963309723,-2.16722426204,43.2774552762092,-2.1270561218
Zarautz,Orio,Tren EuskoTren,Trabajo habitual,20-44,Personas ocupadas,328,43.280963309723,-2.16722426204,43.2774552762092,-2.1270561218
Zarautz,Orio,Tren Metro SS/Topo,Acompanamiento,20-44,Personas ocupadas,328,43.280963309723,-2.16722426204,43.2774552762092,-2.1270561218
Zarautz,Orio,Tren Metro SS/Topo,Medico / Hospital,65 y mas,"Personas jubiladas, pensionistas y otros tipos de inactividad",328,43.280963309723,-2.16722426204,43.2774552762092,-2.1270561218
Zarautz,Pasaia,"Coche, conductor/a",Gestiones personales,45-64,Personas ocupadas,260,43.280963309723,-2.16722426204,43.318996,-1.969857
Zarautz,Pasaia,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,385,43.280963309723,-2.16722426204,43.318996,-1.969857
Zarautz,Zumaia,Autobus interurbano,Centro estudios,20-44,Estudiantes,235,43.280963309723,-2.16722426204,43.2876451846902,-2.2461133898
Zarautz,Zumaia,Autobus interurbano,"Ocio, cultura, deporte",7-19,Estudiantes,235,43.280963309723,-2.16722426204,43.2876451846902,-2.2461133898
Zarautz,Zumaia,Bicicleta,"Ocio, cultura, deporte",20-44,Personas ocupadas,112,43.280963309723,-2.16722426204,43.2876451846902,-2.2461133898
Zarautz,Zumaia,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,193,43.280963309723,-2.16722426204,43.2876451846902,-2.2461133898
Zarautz,Zumaia,"Coche, pasajero/a",Acompanamiento,20-44,Personas ocupadas,148,43.280963309723,-2.16722426204,43.2876451846902,-2.2461133898
Zumaia,Azkoitia,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,176,43.2876451846902,-2.2461133898,43.1706487685027,-2.3309631204
Zumaia,Azpeitia,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,177,43.2876451846902,-2.2461133898,43.1624073640789,-2.2517858723
Zumaia,Deba,Autobus discrecional,Trabajo habitual,45-64,Personas ocupadas,158,43.2876451846902,-2.2461133898,43.2945746872118,-2.3538208007
Zumaia,Deba,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,140,43.2876451846902,-2.2461133898,43.2945746872118,-2.3538208007
Zumaia,Deba,Tren EuskoTren,Trabajo habitual,20-44,Personas ocupadas,230,43.2876451846902,-2.2461133898,43.2945746872118,-2.3538208007
Zumaia,Donostia/San Sebastián,Autobus interurbano,Trabajo habitual,20-44,Personas ocupadas,276,43.2876451846902,-2.2461133898,43.2918111063554,-1.9885133578
Zumaia,Donostia/San Sebastián,"Coche, conductor/a",Asuntos trabajo,45-64,Personas ocupadas,133,43.2876451846902,-2.2461133898,43.2918111063554,-1.9885133578
Zumaia,Donostia/San Sebastián,"Coche, conductor/a",Medico / Hospital,20-44,Personas ocupadas,207,43.2876451846902,-2.2461133898,43.2918111063554,-1.9885133578
Zumaia,Donostia/San Sebastián,"Coche, conductor/a","Ocio, cultura, deporte",65 y mas,"Personas jubiladas, pensionistas y otros tipos de inactividad",199,43.2876451846902,-2.2461133898,43.2918111063554,-1.9885133578
Zumaia,Donostia/San Sebastián,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,270,43.2876451846902,-2.2461133898,43.2918111063554,-1.9885133578
Zumaia,Donostia/San Sebastián,"Coche, pasajero/a",Acompanamiento,20-44,Personas ocupadas,211,43.2876451846902,-2.2461133898,43.2918111063554,-1.9885133578
Zumaia,Zarautz,Autobus interurbano,Centro estudios,20-44,Estudiantes,334,43.2876451846902,-2.2461133898,43.280963309723,-2.16722426204
Zumaia,Zarautz,Autobus interurbano,Centro estudios,7-19,Estudiantes,334,43.2876451846902,-2.2461133898,43.280963309723,-2.16722426204
Zumaia,Zarautz,Bicicleta,Trabajo habitual,20-44,Personas ocupadas,112,43.2876451846902,-2.2461133898,43.280963309723,-2.16722426204
Zumaia,Zarautz,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,193,43.2876451846902,-2.2461133898,43.280963309723,-2.16722426204
Zumaia,Zarautz,"Coche, pasajero/a",Acompanamiento,20-44,Personas ocupadas,147,43.2876451846902,-2.2461133898,43.280963309723,-2.16722426204
Zumaia,Zumarraga,"Coche, conductor/a",Acompanamiento,20-44,"Personas jubiladas, pensionistas y otros tipos de inactividad",410,43.2876451846902,-2.2461133898,43.1030792391374,-2.3156108273
Zumaia,Zumarraga,"Coche, pasajero/a",Acompanamiento,20-44,Personas paradas,404,43.2876451846902,-2.2461133898,43.1030792391374,-2.3156108273
Zumaia,Zumarraga,"Coche, pasajero/a",Centro estudios,7-19,Estudiantes,161,43.2876451846902,-2.2461133898,43.1030792391374,-2.3156108273
Zumarraga,Arrasate/Mondragón,"Coche, conductor/a",Centro estudios,20-44,Estudiantes,367,43.1030792391374,-2.3156108273,43.0745226631642,-2.4841486565
Zumarraga,Arrasate/Mondragón,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,408,43.1030792391374,-2.3156108273,43.0745226631642,-2.4841486565
Zumarraga,Azkoitia,Autobus discrecional,Trabajo habitual,45-64,Personas ocupadas,231,43.1030792391374,-2.3156108273,43.1706487685027,-2.3309631204
Zumarraga,Beasain,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,861,43.1030792391374,-2.3156108273,43.0732613951147,-2.2179073142
Zumarraga,Beasain,"Coche, pasajero/a",Trabajo habitual,45-64,Personas ocupadas,164,43.1030792391374,-2.3156108273,43.0732613951147,-2.2179073142
Zumarraga,Bergara,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,206,43.1030792391374,-2.3156108273,43.1220053801849,-2.4148383635
Zumarraga,Donostia/San Sebastián,"Coche, conductor/a",Medico / Hospital,45-64,Personas paradas,249,43.1030792391374,-2.3156108273,43.2918111063554,-1.9885133578
Zumarraga,Donostia/San Sebastián,"Coche, conductor/a",Otra vivienda,20-44,Personas ocupadas,269,43.1030792391374,-2.3156108273,43.2918111063554,-1.9885133578
Zumarraga,Donostia/San Sebastián,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,213,43.1030792391374,-2.3156108273,43.2918111063554,-1.9885133578
Zumarraga,Donostia/San Sebastián,Tren Renfe cercanias,Centro estudios,20-44,Estudiantes,281,43.1030792391374,-2.3156108273,43.2918111063554,-1.9885133578
Zumarraga,Errenteria,"Coche, conductor/a",Medico / Hospital,45-64,Personas ocupadas,258,43.1030792391374,-2.3156108273,43.2553049551337,-1.8928623455
Zumarraga,Legazpi,Autobus interurbano,Centro estudios,20-44,Personas ocupadas,182,43.1030792391374,-2.3156108273,43.0307535874133,-2.3423674188
Zumarraga,Legazpi,Autobus interurbano,Otros,45-64,Personas ocupadas,182,43.1030792391374,-2.3156108273,43.0307535874133,-2.3423674188
Zumarraga,Legazpi,"Coche, conductor/a",Otra vivienda,20-44,Personas ocupadas,111,43.1030792391374,-2.3156108273,43.0307535874133,-2.3423674188
Zumarraga,Legazpi,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,258,43.1030792391374,-2.3156108273,43.0307535874133,-2.3423674188
Zumarraga,Legazpi,"Coche, pasajero/a",Trabajo habitual,20-44,Personas paradas,109,43.1030792391374,-2.3156108273,43.0307535874133,-2.3423674188
Zumarraga,Ordizia,"Coche, conductor/a",Medico / Hospital,65 y mas,"Personas jubiladas, pensionistas y otros tipos de inactividad",115,43.1030792391374,-2.3156108273,43.0637579709383,-2.1818318125
Zumarraga,Ordizia,"Coche, pasajero/a",Medico / Hospital,65 y mas,Tareas hogar,118,43.1030792391374,-2.3156108273,43.0637579709383,-2.1818318125
Zumarraga,Zumaia,"Coche, conductor/a",Acompanamiento,20-44,"Personas jubiladas, pensionistas y otros tipos de inactividad",412,43.1030792391374,-2.3156108273,43.2876451846902,-2.2461133898
Zumarraga,Zumaia,"Coche, pasajero/a",Acompanamiento,20-44,Personas paradas,404,43.1030792391374,-2.3156108273,43.2876451846902,-2.2461133898
Zumarraga,Zumaia,"Coche, pasajero/a",Centro estudios,7-19,Estudiantes,161,43.1030792391374,-2.3156108273,43.2876451846902,-2.2461133898
